line_id	genre	text
54422 	comedy	خل zoom
54423 	folktales	الين قامت مريم وخذت السجين وذبحت جلبتها بيدها وسوت اللي طلبت منها الجلبه، اصلختها وقطعت لحمها وانثرته في الطريج، ولبست مريم يلد الجلبه، ومن حطت اليلد علي يسدها صارت ريحتها مثل ريحة الجلبه، ولما جاف الساحر اقطع اللحم المتنثر في الطريج، وما قدر يريح ريحة مريم، ظن أن الجلبه كلت مريم، قام ورجع بيته واهوه مقهور.
54424 	interview	-اي لاء
54425 	monologue	التقاعد بدايه حياة.
54426 	drama	ماعندي استعداد اني اكسر بخاطرها علشانك يا يبا.
54427 	interview	الله يسلمك
54428 	interview	عماد: هالمرة شيء تشوفوني يعني
54429 	forum_novels	و حفضتهم في السي دي ..
54430 	play	ام خليل: لا يا نظر عيني.
54431 	forum_novels	صحت ريناد ..
54432 	drama	يوسف : اي لا تحاتي لا تحاتي لا تحاتي طال عمرك هاذي الساعة باحطها في عيوني .
54433 	comedy	أجوف الأرض مخوضرة، أجوف الهوا عنيد، أحس انه الناس من الفرح والوناسة كلهم يرقصون جدامي.
54434 	comedy	طفاش: ويغفر له ويحسن اليه
54435 	play	خليل: تقصدني انا؟
54436 	play	العم/الخال حسن: ما ادري
54437 	interview	المشكلة هو ينزل ويرقد
54438 	interview	صلاح عبدالمجيد: وصلت شنو اسمه ذي السيمي فاينل
54439 	forum_novels	تتمز بشي انا ما فهمته ..
54440 	comedy	غلوم: يلا البس البس ما بيطقك يلا انا باروح انا باروح اول شي
54441 	comedy	: ليش ...شمسوي أنا.
54442 	interview	-الله يخليك، شكراً على المقدمة، لكن مو شرسة ولا بعنيدة
54443 	interview	-ترى من قبل يعني من زمان من زمان
54444 	monologue	و عقب ست سنين اللي أهية المرحلة الخلاص الخطرة، اللي أهية استقطاب- استقطاب كل شي.
54445 	interview	ليش ليش في اتهام دائماَ احنا نسمعه امم، ان هند عصبية
54446 	forum_novels	ريناد : -----
54447 	drama	امينة: عليكم السلام...
54448 	comedy	بوعذاري: اوقف شفيك
54449 	drama	انا اخوها سنين عايش وياها قبل ما تاخذها ماخبر ان اهيا استحمقت على باليا سبب
54450 	interview	شي التراث
54451 	forum_novels	ريناد : ما عندي عباية ما فيها زينة و تطريز
54452 	forum_novels	فيصل : و انتي من اهل الخير
54453 	drama	مافي قدو.
54454 	monologue	-تقوى!
54455 	monologue	احنا نتغشمر
54456 	interview	عماد: شنو ؟
54457 	forum_novels	مريم واهي بعدها تصيح : ودراستك ?
54458 	forum_novels	راسي : تضحكين علي ها وقرب منها وبدى ينغزها : انا باعلمج شلون تضحكين
54459 	interview	محمد: ما شاء الله.
54460 	drama	بتلقينه ان شاء الله بتلقينه
54461 	forum_novels	ليش عندج مانع
54462 	play	الحيّن لازم نكمل خدمات المنطقة، مسجد وماتم وديسكو وصيدلية..
54463 	interview	محمد درويش: أي والله
54464 	interview	المذيع 1: الله يحفظها ان شاء الله.
54465 	forum_novels	قعدت فالكرسي الي جنب ابوها
54466 	interview	اي
54467 	forum_novels	فهد : لا يبه هذا يشوف احسن مني ومنج بس مايندرى شنو هو سره
54468 	drama	انا اعرس!
54469 	comedy	ام عذاري: حسبي الله على ابليسك قولي ان فيه رجاجيل عشان اتخشي
54470 	comedy	نختم بهذا الدعاء يا أخوات..
54471 	drama	تسألني أنا و أنا حدي لباب البيت !
54472 	forum_novels	ماتت
54473 	comedy	بو عذاري: يالله خذ عرفت انك مفتري وجذاب هاذي اسمها نانا
54474 	interview	الشيخ عيسى: نعم؟
54475 	forum_novels	انا مابي اخسرج
54476 	cooking	علي : انا الحين وصلني خبر ان تمكين تدعم رائدات الاعمال بمبلغ
54477 	comedy	احنا احنا وايد نحب مسلسلاتك و التمثيليات تسونها الصراحة تربينا عليك من يوم احنا صغار...
54478 	forum_novels	خالد كان غارق في افكاره وسمع صوت طرقات خفيفه على الباب ..
54479 	drama	ه: بشرك الله بالخير، ومتى سافر؟
54480 	comedy	تطلع من المدرسة يهدونها تروح تشتري صبار هندي و مني و مني..
54481 	forum_novels	زين : خبله
54482 	forum_novels	قالت : ليش طلقج
54483 	forum_novels	قمت من سريري ناضرت عيني ..
54484 	drama	وكل ابو يبي يجوف ولده مرتاح وفوق النخل.
54485 	forum_novels	وتذكرت يوم حصلت رخصة السياقه مع انه الشئ ممنوع بالعائله حتى دانه ماكانت تسوق بس مريم طلبت هالشئ من ابوها وابوها ماردها ..
54486 	comedy	احين عرفتك!
54487 	forum_novels	احمدي ربج و شكريه انج ...
54488 	forum_novels	في هذا الوقت احس اني كرهان نفسي ..
54489 	forum_novels	ابو فيصل بدون مقدمات : ليش جايبة الشنطة معاج ريناد : يبة انا تطلقت
54490 	forum_novels	و ارجع ريناد المدلله الي محد يقيدها ..
54491 	forum_novels	رجع فيصل البيت ..
54492 	forum_novels	ريناد: شنو ?!
54493 	forum_novels	جنى :والله و طلع عندق ذوق يا فيصل..اخترت وحد احلى مني
54494 	interview	صلاح عبدالمجيد: لا اشوه!
54495 	forum_novels	ريناد : يمة خلينا نغير السالفة
54496 	interview	عماد: يتصلون فيك شي يقولو لك؟
54497 	play	زهير : ب١٢٠ دينار
54498 	drama	أنزين!!!
54499 	forum_novels	تعبت و انا افكر ..
54500 	cartoon	الموظف: انه ابيك في كلمتين الصراحه
54501 	forum_novels	جنى : صباح الخير
54502 	interview	صلاح عبدالمجيد: والي وده
54503 	forum_novels	دارت عينها تبحث عن سيارته ..
54504 	drama	مبارك : امون ..
54505 	drama	عبد الرحمن: طلع وين راح توني ياي من الحفيز وين يروح غير الحفيز
54506 	forum_novels	ساره : اي يلا مت من الجوع من العصر واحنا بالسوق
54507 	forum_novels	جنى :هي انت لا تمصخها ..
54508 	comedy	جسوم: أدور مشطي الطفشي، حركات.
54509 	forum_novels	ضحك على شكلها كانت شوي وبتصيح وهي تترجا : خلاص بادخل اتحمم
54510 	interview	(و): أحب أقول لهم وفاء مكي موجودة ويعني آتمنى الاعمال الجاية أكون آنا موجودة فيها.
54511 	drama	عباس:وينه غانم؟
54512 	comedy	ام هلال: يعني جم بالربيات الهندية
54513 	monologue	كأن جابه و مو متحسف، لا كأن جابه ان شنو جابك انت؟
54514 	forum_novels	زين شافت حالتها وراحت لها بسرعه : رهام حبيبتي الله يخليج هدي نفسج زوجج مو في وعيه ...
54515 	cooking	بتحطه في الثلاجة ولا بتحطه برا؟
54516 	drama	اي.
54517 	play	ام خليل: لا يا نظر عيني تبي اعلن عليك الحرب الليلة؟
54518 	drama	خل أخور الدلة !
54519 	forum_novels	بس تلفون سلمان كان مغلق ..
54520 	comedy	مختطف (3): وانا عن نفسي, ابي اصير مشهور.
54521 	interview	المذيع: بيتكم كان في محرق
54522 	forum_novels	سارة اخذت الكارت : انا الحين مضطرة امشي
54523 	comedy	غلوم: مافيني شي بابا ، مغازلجي سحر قومي!!
54524 	drama	—————
54525 	play	حجي احمد: يا رباب يا رباب روحي شوفي ولدي في وينه
54526 	monologue	مادري انتو غير طينة
54527 	drama	سعيدان: "ذيك الحزة، أكيد اهي بتختار الأحلى، و هو أنا!"
54528 	drama	و في السكة ؟
54529 	comedy	بنية : شلون رنقة هالخصوصي اليوم بعد
54530 	drama	مبروك: اي صج..بس يمكن احد موصلها ومشى عنها!
54531 	interview	أحمد مبارك: نعم.
54532 	forum_novels	احتدت ملامحها ..
54533 	forum_novels	ودي لو يدي تمسك يده ..
54534 	forum_novels	و اكلم نفسي ..
54535 	cooking	الحين بشيلهم لان ااه
54536 	monologue	و اذا مب عاجبج على كيفج لا تقعدين تتدخلين بيني و بين امي،
54537 	cooking	و شكثر نخليه فيها التتبيلة هذي؟
54538 	drama	عندك ناس في مكانتك و مستواك و يرحبون بك في أي وقت.
54539 	comedy	رجل2: الله يسلمك انا متفق ويه ابو داوود انه اشتري له هذا الشاي و لمى جبته له الحين يقول لي خراب.
54540 	interview	خليل: والله آنا مب شاطر وايد بس بناتي زوجتي يشترون اكثر مني آنا لا للحين يعني ستايل اروح السوق واشتري كذي واقايس
54541 	play	ماعندي الا صديق واحد جعفر الساري ..
54542 	forum_novels	فيصل قاطعها بعصبية : حطي السانج في لاهاتج و نطمي ..
54543 	interview	فقال أنا جايف أنها في جمعان,
54544 	forum_novels	اتبعيني للغرفة ..
54545 	forum_novels	وياهم واهي تضحك ويدها بيد شاب (سالم) سلمان ماعرف شنو يسوي
54546 	comedy	المقدّم: رحبوا معاي بالبرفسور شربل
54547 	forum_novels	شنو دخل فيصل بسالفة محمد ..
54548 	drama	خذا استكانة الشاي وتم يدقها قا قا قا قا .
54549 	play	المخرج : ي انت
54550 	forum_novels	مبين من عينج ...
54551 	drama	واشكي للذي نجى عبيده بسفينة نوح
54552 	interview	-على طول، دعاية بلوك ااااا أي شي أي شي يقول بلوك، أحد غلط على فنان ثاني بلوك، اااام كله بلوك
54553 	comedy	طفاش : بو داوود : جايين
54554 	forum_novels	اما هو كان منعدم الحركة ....
54555 	forum_novels	مريم : هاا مايصير !
54556 	forum_novels	لقيت جوالها يرن ..
54557 	forum_novels	اتصلت على رقماها كان مقفل ..
